OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order
ASV35	Indv44	0.000646725949878739	Indv44	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV84	Indv113	0.000637755102040816	Indv113	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV350	Indv130	0.000636577757973136	Indv130	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV84	Indv130	0.000636577757973136	Indv130	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV124	Indv122	0.000634464089332544	Indv122	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV115	Indv57	0.000634038827330093	Indv57	Case	Site1	Bacteria	Firmicutes	Negativicutes	<1%_Abundance
ASV84	Indv134	0.000632431065013913	Indv134	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV124	Indv34	0.000632155650769123	Indv34	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV137	Indv19	0.00062342288852605	Indv19	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV35	Indv93	0.000616581293872131	Indv93	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV280	Indv17	0.000615245126610971	Indv17	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV35	Indv86	0.000611327016287498	Indv86	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV50	Indv86	0.000611327016287498	Indv86	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV59	Indv59	0.000610185402487679	Indv59	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV84	Indv95	0.00060634328358209	Indv95	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV59	Indv108	0.000602077166223471	Indv108	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV84	Indv63	0.000596125186289121	Indv63	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV125	Indv138	0.000594755339280887	Indv138	Case	Site1	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV137	Indv119	0.000590953046094338	Indv119	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV59	Indv35	0.000590725607955105	Indv35	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV115	Indv135	0.000577761437050265	Indv135	Control	Site2	Bacteria	Firmicutes	Negativicutes	<1%_Abundance
ASV33	Indv31	0.00057489054968381	Indv31	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV46	Indv150	0.000573970440522313	Indv150	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV350	Indv139	0.000572737686139748	Indv139	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV33	Indv125	0.000570486815415821	Indv125	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV124	Indv53	0.000568043495901972	Indv53	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV33	Indv79	0.000564365934872171	Indv79	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV280	Indv46	0.000564238560063195	Indv46	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV35	Indv95	0.000559701492537313	Indv95	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV280	Indv74	0.000555123792605751	Indv74	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV125	Indv24	0.000553423848878394	Indv24	Control	Site1	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV137	Indv24	0.000553423848878394	Indv24	Control	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV350	Indv122	0.000549868877421538	Indv122	Control	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV350	Indv137	0.000547473799468168	Indv137	Case	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV280	Indv15	0.000544556381033879	Indv15	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV124	Indv43	0.00054330953120149	Indv43	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV125	Indv65	0.000543127736854612	Indv65	Case	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV137	Indv45	0.000541104626444556	Indv45	Case	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV59	Indv104	0.000536013400335008	Indv104	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV84	Indv141	0.000531663516068053	Indv141	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV137	Indv49	0.00053041018387553	Indv49	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV35	Indv126	0.000527217609068143	Indv126	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV84	Indv101	0.000526120326813568	Indv101	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV33	Indv13	0.000517799352750809	Indv13	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV124	Indv103	0.00051703634765524	Indv103	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV350	Indv24	0.000516528925619835	Indv24	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV35	Indv50	0.000513544742585698	Indv50	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV124	Indv90	0.000513294322964788	Indv90	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV124	Indv106	0.000508720930232558	Indv106	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV59	Indv66	0.000505824001348864	Indv66	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV35	Indv26	0.000503995968032256	Indv26	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV35	Indv100	0.000497567448031844	Indv100	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV350	Indv152	0.000496295508525648	Indv152	Case	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV350	Indv129	0.000496105571265565	Indv129	Case	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV19	Indv77	0.000494071146245059	Indv77	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	<1%_Abundance
ASV84	Indv39	0.000492214068373009	Indv39	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV19	Indv69	0.000485948003563619	Indv69	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	<1%_Abundance
ASV84	Indv50	0.000481448196174092	Indv50	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV35	Indv114	0.000477304185957711	Indv114	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV35	Indv96	0.000474927771401433	Indv96	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV137	Indv76	0.000472813238770686	Indv76	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV35	Indv76	0.000472813238770686	Indv76	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV280	Indv59	0.000469373386528984	Indv59	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV124	Indv128	0.000467573759760602	Indv128	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV59	Indv58	0.000466485903379107	Indv58	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV279	Indv70	0.000465642253708508	Indv70	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV280	Indv70	0.000465642253708508	Indv70	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV35	Indv82	0.000464310035287563	Indv82	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV46	Indv57	0.000452884876664352	Indv57	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV84	Indv68	0.000450998962702386	Indv68	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV124	Indv121	0.00044762757385855	Indv121	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV137	Indv74	0.000444099034084601	Indv74	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV59	Indv148	0.000442347390150398	Indv148	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV35	Indv65	0.000441291286194372	Indv65	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV84	Indv70	0.000432382092729329	Indv70	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV124	Indv5	0.000430774532609632	Indv5	Control	Site2	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV115	Indv63	0.000430534856764365	Indv63	Control	Site2	Bacteria	Firmicutes	Negativicutes	<1%_Abundance
ASV350	Indv43	0.000426886060229742	Indv43	Control	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV124	Indv133	0.000424139602520601	Indv133	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV137	Indv134	0.000421620710009276	Indv134	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV350	Indv123	0.000421451901801707	Indv123	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV124	Indv7	0.00041898377390112	Indv7	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV59	Indv27	0.000418728587742672	Indv27	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV35	Indv2	0.00041837821390537	Indv2	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV115	Indv107	0.000415948660051102	Indv107	Control	Site1	Bacteria	Firmicutes	Negativicutes	<1%_Abundance
ASV137	Indv141	0.00041351606805293	Indv141	Case	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV33	Indv49	0.000412541254125413	Indv49	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV84	Indv37	0.000411784524388874	Indv37	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV125	Indv11	0.000406355398431468	Indv11	Case	Site1	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV33	Indv53	0.000405745354215694	Indv53	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV35	Indv10	0.000401176785236694	Indv10	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV125	Indv147	0.000399904023034472	Indv147	Control	Site1	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV59	Indv67	0.000394827756391274	Indv67	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV33	Indv74	0.000388586654824026	Indv74	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV125	Indv78	0.000380855655706487	Indv78	Control	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV115	Indv127	0.000378262514184844	Indv127	Control	Site2	Bacteria	Firmicutes	Negativicutes	<1%_Abundance
ASV35	Indv124	0.000376789751318764	Indv124	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV84	Indv82	0.00037144802823005	Indv82	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV2	Indv116	0.000368990074167005	Indv116	Case	Site2	Bacteria	Firmicutes	Bacilli	<1%_Abundance
ASV84	Indv153	0.000367863449087699	Indv153	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV279	Indv3	0.000365185636031649	Indv3	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV33	Indv92	0.000361032553101871	Indv92	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV59	Indv159	0.000360620266858997	Indv159	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV125	Indv4	0.000359259924555416	Indv4	Case	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV59	Indv29	0.000359152400335209	Indv29	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV350	Indv141	0.000354442344045369	Indv141	Case	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV279	Indv14	0.000353693375051013	Indv14	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV125	Indv16	0.000352112676056338	Indv16	Control	Site1	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV33	Indv34	0.000351197583760624	Indv34	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV350	Indv7	0.000342804905919098	Indv7	Case	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV46	Indv155	0.000339443312966735	Indv155	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV350	Indv134	0.000337296568007421	Indv134	Control	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV350	Indv111	0.000336908304789713	Indv111	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV279	Indv150	0.000334816090304683	Indv150	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV350	Indv128	0.000327301631832422	Indv128	Case	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV19	Indv84	0.000327213233957462	Indv84	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	<1%_Abundance
ASV279	Indv53	0.000324596283372555	Indv53	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV33	Indv26	0.000323997408020736	Indv26	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV125	Indv33	0.000323280838682862	Indv33	Case	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV84	Indv66	0.000323165334195108	Indv66	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV350	Indv56	0.000321729618428673	Indv56	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV124	Indv64	0.00032032032032032	Indv64	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV279	Indv40	0.000317057704502219	Indv40	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV350	Indv125	0.000316937119675456	Indv125	Case	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV350	Indv135	0.000315142602027417	Indv135	Control	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV33	Indv91	0.000313549832026876	Indv91	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV279	Indv5	0.000301542172826742	Indv5	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV50	Indv92	0.000300860460918226	Indv92	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV84	Indv159	0.000300516889049165	Indv159	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV124	Indv37	0.000299479654101	Indv37	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV124	Indv87	0.000298507462686567	Indv87	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV279	Indv129	0.000297663342759339	Indv129	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv122	0.00029608324168852	Indv122	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV84	Indv122	0.00029608324168852	Indv122	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV124	Indv20	0.000295558182739402	Indv20	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV124	Indv8	0.000293156880810788	Indv8	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV279	Indv13	0.00029126213592233	Indv13	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV33	Indv12	0.000288780863454782	Indv12	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV35	Indv160	0.000288111787373501	Indv160	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV137	Indv42	0.000288001843211797	Indv42	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV84	Indv79	0.000282182967436086	Indv79	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV350	Indv98	0.000279619717184629	Indv98	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV35	Indv151	0.000278504985239236	Indv151	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV350	Indv151	0.000278504985239236	Indv151	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV279	Indv36	0.000276449285378597	Indv36	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV280	Indv154	0.000272188605766211	Indv154	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV350	Indv121	0.00026857654431513	Indv121	Case	Site2	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV124	Indv39	0.000268480400930732	Indv39	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV280	Indv104	0.000268006700167504	Indv104	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV350	Indv27	0.000266463646745337	Indv27	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV33	Indv86	0.000261997292694642	Indv86	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV125	Indv155	0.000254582484725051	Indv155	Case	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV59	Indv155	0.000254582484725051	Indv155	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV59	Indv84	0.000254499181966915	Indv84	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV125	Indv158	0.000253774901662226	Indv158	Case	Site1	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV350	Indv25	0.000253577250498098	Indv25	Case	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV84	Indv125	0.000253549695740365	Indv125	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV59	Indv81	0.000253043551606827	Indv81	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV33	Indv127	0.000252175009456563	Indv127	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV84	Indv160	0.000252097813951813	Indv160	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV137	Indv105	0.000250062515628907	Indv105	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	<1%_Abundance
ASV33	Indv105	0.000250062515628907	Indv105	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV124	Indv152	0.000248147754262824	Indv152	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV279	Indv152	0.000248147754262824	Indv152	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV350	Indv9	0.000246822164630384	Indv9	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
ASV125	Indv28	0.000246022634082336	Indv28	Case	Site1	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV115	Indv89	0.000245398773006135	Indv89	Case	Site1	Bacteria	Firmicutes	Negativicutes	<1%_Abundance
ASV280	Indv136	0.000242983841574535	Indv136	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV59	Indv12	0.000240650719545651	Indv12	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV279	Indv64	0.00024024024024024	Indv64	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV35	Indv64	0.00024024024024024	Indv64	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV59	Indv150	0.00023915435021763	Indv150	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	<1%_Abundance
ASV33	Indv146	0.00023511432434021	Indv146	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV279	Indv15	0.000233381306157377	Indv15	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV124	Indv42	0.000230401474569437	Indv42	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV19	Indv35	0.000229726625315874	Indv35	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	<1%_Abundance
ASV125	Indv60	0.000226772061682001	Indv60	Case	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV279	Indv79	0.000225746373948868	Indv79	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV125	Indv145	0.000221946022727273	Indv145	Control	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV19	Indv116	0.000221394044500203	Indv116	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	<1%_Abundance
ASV279	Indv100	0.000221141088014153	Indv100	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv77	0.000219587176108915	Indv77	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV84	Indv77	0.000219587176108915	Indv77	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV50	Indv84	0.000218142155971642	Indv84	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV124	Indv160	0.000216083840530126	Indv160	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	<1%_Abundance
ASV125	Indv51	0.000215896123122475	Indv51	Case	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV125	Indv44	0.000215575316626246	Indv44	Case	Site2	Bacteria	Firmicutes	Clostridia	<1%_Abundance
ASV9	Indv97	0.000209205020920502	Indv97	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV35	Indv90	0.000205317729185915	Indv90	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	<1%_Abundance
ASV84	Indv58	0.000204087582728359	Indv58	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV33	Indv98	0.000199728369417592	Indv98	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV46	Indv81	0.000196811651249754	Indv81	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	<1%_Abundance
ASV350	Indv102	0.000196219504218719	Indv102	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	<1%_Abundance
