OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order	Family	Genus
ASV84	Indv108	0.00130450052681752	Indv108	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	<1%_Abundance
ASV32	Indv110	0.00130048959608323	Indv110	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV33	Indv154	0.00129813027365424	Indv154	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	<1%_Abundance
ASV41	Indv138	0.00129764801297648	Indv138	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV35	Indv7	0.00129504075569437	Indv7	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV24	Indv146	0.00129312878387116	Indv146	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV84	Indv129	0.00128987448529047	Indv129	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	<1%_Abundance
ASV337	Indv56	0.00128691847371469	Indv56	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV35	Indv56	0.00128691847371469	Indv56	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV50	Indv149	0.00128404044727409	Indv149	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV337	Indv31	0.00128244814929465	Indv31	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV41	Indv35	0.00127990548390273	Indv35	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV137	Indv147	0.00127969287371031	Indv147	Control	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	<1%_Abundance
ASV35	Indv66	0.0012786106700763	Indv66	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV59	Indv98	0.00127826156427259	Indv98	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV41	Indv113	0.00127551020408163	Indv113	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV32	Indv36	0.00127166671274155	Indv36	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV92	Indv100	0.00127156125608138	Indv100	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV65	Indv30	0.00126981140949066	Indv30	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	<1%_Abundance
ASV494	Indv25	0.00126788625249049	Indv25	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	<1%_Abundance
ASV18	Indv96	0.00126647405707049	Indv96	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV24	Indv123	0.00126435570540512	Indv123	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV59	Indv77	0.00126262626262626	Indv77	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV84	Indv139	0.00126002290950745	Indv139	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	<1%_Abundance
ASV35	Indv120	0.00125966466857788	Indv120	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV44	Indv95	0.00125932835820896	Indv95	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV41	Indv4	0.00125740973594396	Indv4	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV494	Indv65	0.00125598289147629	Indv65	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	<1%_Abundance
ASV35	Indv58	0.00125368086533135	Indv58	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV92	Indv72	0.00125097203908442	Indv72	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV337	Indv105	0.00125031257814454	Indv105	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV92	Indv49	0.00123762376237624	Indv49	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV13	Indv45	0.00123681057473041	Indv45	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV46	Indv67	0.00123383673872273	Indv67	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV59	Indv40	0.0012330021841753	Indv40	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV65	Indv63	0.00122536843848319	Indv63	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	<1%_Abundance
ASV46	Indv20	0.00122445532849181	Indv20	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV104	Indv50	0.00121966876364103	Indv50	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	<1%_Abundance
ASV125	Indv53	0.00121723606264708	Indv53	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV59	Indv75	0.00121703853955375	Indv75	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV50	Indv18	0.00120711098105202	Indv18	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV59	Indv118	0.00120685493603669	Indv118	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV115	Indv139	0.00120274914089347	Indv139	Control	Site1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	<1%_Abundance
ASV84	Indv32	0.00120149519401922	Indv32	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	<1%_Abundance
ASV59	Indv64	0.0012012012012012	Indv64	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV104	Indv45	0.00119816024427009	Indv45	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	<1%_Abundance
ASV21	Indv127	0.00119783129491867	Indv127	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV3	Indv87	0.00119402985074627	Indv87	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	<1%_Abundance
ASV33	Indv138	0.00118951067856177	Indv138	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	<1%_Abundance
ASV279	Indv62	0.00118292289493494	Indv62	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	<1%_Abundance
ASV32	Indv111	0.001179179066764	Indv111	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV196	Indv53	0.00117666152722551	Indv53	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV50	Indv146	0.00117557162170105	Indv146	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV59	Indv154	0.0011725047633006	Indv154	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV65	Indv51	0.00117200752552201	Indv51	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	<1%_Abundance
ASV59	Indv48	0.00117189134893065	Indv48	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV92	Indv14	0.00116990885593797	Indv14	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV65	Indv70	0.00116410563427127	Indv70	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	<1%_Abundance
ASV35	Indv142	0.0011598685482312	Indv142	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV104	Indv56	0.00115822662634322	Indv56	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	<1%_Abundance
ASV41	Indv29	0.00115726884552456	Indv29	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV137	Indv50	0.00115547567081782	Indv50	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	<1%_Abundance
ASV41	Indv108	0.00115398123526165	Indv108	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV213	Indv94	0.00114602234743578	Indv94	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV92	Indv94	0.00114602234743578	Indv94	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV24	Indv114	0.00114553004629851	Indv114	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV494	Indv27	0.00114198705748002	Indv27	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	<1%_Abundance
ASV33	Indv159	0.00114196417838683	Indv159	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	<1%_Abundance
ASV18	Indv55	0.00114129194247889	Indv55	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV35	Indv125	0.00114097363083164	Indv125	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV84	Indv76	0.00114031428174107	Indv76	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	<1%_Abundance
ASV6	Indv127	0.00113478754255453	Indv127	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	<1%_Abundance
ASV104	Indv70	0.00113084547329209	Indv70	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	<1%_Abundance
ASV117	Indv124	0.00113036925395629	Indv124	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV44	Indv48	0.00113003808646884	Indv48	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV35	Indv107	0.00112900350585299	Indv107	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV41	Indv85	0.00112847519064391	Indv85	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV33	Indv19	0.00112809856019	Indv19	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	<1%_Abundance
ASV46	Indv50	0.00112337912440621	Indv50	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV65	Indv37	0.00112304870287875	Indv37	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	<1%_Abundance
ASV124	Indv111	0.00112302768263238	Indv111	Control	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	<1%_Abundance
ASV124	Indv141	0.00112240075614367	Indv141	Case	Site2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	<1%_Abundance
ASV196	Indv141	0.00112240075614367	Indv141	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV59	Indv17	0.00110096496340911	Indv17	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV9	Indv77	0.00109793588054458	Indv77	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV41	Indv18	0.0010973736191382	Indv18	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV125	Indv63	0.00109289617486339	Indv63	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV41	Indv45	0.00108220925288911	Indv45	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV164	Indv72	0.00108192176353247	Indv72	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	<1%_Abundance
ASV32	Indv159	0.00108186080057699	Indv159	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV33	Indv30	0.00108169120067723	Indv30	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	<1%_Abundance
ASV35	Indv78	0.00107909102450171	Indv78	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV41	Indv44	0.00107787658313123	Indv44	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV35	Indv128	0.00107541964744939	Indv128	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV196	Indv79	0.00107229527625713	Indv79	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV33	Indv96	0.00106858748565322	Indv96	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	<1%_Abundance
ASV35	Indv28	0.00106609808102345	Indv28	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV92	Indv161	0.00106269925611052	Indv161	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV35	Indv73	0.00106217828253942	Indv73	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV213	Indv18	0.00106079449850026	Indv18	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV32	Indv140	0.00106025799611239	Indv140	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV59	Indv11	0.00105652403592182	Indv11	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV196	Indv82	0.00105243607998514	Indv82	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV92	Indv156	0.001051745898191	Indv156	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV46	Indv25	0.00105053432349212	Indv25	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV11	Indv35	0.00105017885858685	Indv35	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV92	Indv42	0.00103680663556247	Indv42	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV337	Indv139	0.00103092783505155	Indv139	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV35	Indv139	0.00103092783505155	Indv139	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV117	Indv128	0.00102866227147333	Indv128	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV41	Indv55	0.001027162748231	Indv55	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV279	Indv109	0.00102511532547412	Indv109	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	<1%_Abundance
ASV50	Indv16	0.00102432778489117	Indv16	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV137	Indv92	0.00102292556712197	Indv92	Control	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	<1%_Abundance
ASV32	Indv40	0.00102163038117382	Indv40	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV59	Indv73	0.00102132527167252	Indv73	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV41	Indv145	0.00102095170454545	Indv145	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV46	Indv31	0.00101711404944059	Indv31	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV35	Indv79	0.00101585868276991	Indv79	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV84	Indv53	0.00101436338553924	Indv53	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	<1%_Abundance
ASV32	Indv72	0.00101430165331169	Indv72	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV164	Indv23	0.00101158085670434	Indv23	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	<1%_Abundance
ASV24	Indv12	0.00101073302209174	Indv12	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV65	Indv132	0.00100832804272323	Indv132	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	<1%_Abundance
ASV213	Indv26	0.00100799193606451	Indv26	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv154	0.00100500408282909	Indv154	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV35	Indv62	0.00100369215327813	Indv62	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV92	Indv62	0.00100369215327813	Indv62	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV41	Indv76	0.00100125156445557	Indv76	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV350	Indv120	0.000999044392320389	Indv120	Control	Site2	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	<1%_Abundance
ASV24	Indv16	0.000992317541613316	Indv16	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV124	Indv82	0.000990528075280134	Indv82	Case	Site1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	<1%_Abundance
ASV84	Indv91	0.000985442329227324	Indv91	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	<1%_Abundance
ASV350	Indv103	0.000982369060544956	Indv103	Control	Site1	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	<1%_Abundance
ASV32	Indv102	0.000981097521093597	Indv102	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV41	Indv83	0.000980919532955732	Indv83	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV125	Indv72	0.000980491598201305	Indv72	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV46	Indv72	0.000980491598201305	Indv72	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV9	Indv117	0.000979482420868131	Indv117	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV44	Indv32	0.000978996084015664	Indv32	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV92	Indv31	0.00097289169946491	Indv31	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV92	Indv43	0.000970195591431233	Indv43	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV18	Indv33	0.000969842516048584	Indv33	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV59	Indv1	0.000967362045760431	Indv1	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV117	Indv79	0.000959422089282691	Indv79	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV18	Indv127	0.000945656285462111	Indv127	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV164	Indv121	0.000940017905102954	Indv121	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	<1%_Abundance
ASV32	Indv100	0.00093984962406015	Indv100	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV92	Indv58	0.000932971806758214	Indv58	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV92	Indv70	0.000931284507417016	Indv70	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV164	Indv82	0.000928620070575125	Indv82	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	<1%_Abundance
ASV59	Indv101	0.000928447635553355	Indv101	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
